sku,mfg_part_no,product_name,brand,category,base_price
8087371,450G10,HP ProBook 450 G10 (Core i5-1335U/8GB DDR4/256GB SSD),HP,Laptops,749.0
8087378,450G10,HP ProBook 450 G10 (Core i7-1355U/16GB DDR4/512GB SSD),HP,Laptops,949.0
8087385,450G10,HP ProBook 450 G10 (Core i7-1355U/16GB DDR4/512GB SSD),HP,Laptops,999.0
8034825,645G10,HP EliteBook 645 G10 (Ryzen 5 7530U/8GB DDR4/256GB SSD),HP,Laptops,849.0
8034832,645G10,HP EliteBook 645 G10 (Ryzen 7 7730U/16GB DDR4/512GB SSD),HP,Laptops,1049.0
8034839,645G10,HP EliteBook 645 G10 (Ryzen 7 7730U/32GB DDR4/1TB SSD),HP,Laptops,1299.0
8095499,L14GEN4,Lenovo ThinkPad L14 Gen 4 (Core i5-1335U/8GB DDR4/256GB SSD),Lenovo,Laptops,849.0
8095506,L14GEN4,Lenovo ThinkPad L14 Gen 4 (Core i7-1355U/16GB DDR4/512GB SSD),Lenovo,Laptops,1049.0
8095513,L14GEN4,Lenovo ThinkPad L14 Gen 4 (Core i7-1365U/32GB DDR4/1TB SSD),Lenovo,Laptops,1299.0
8942102,21HD002UUS,Lenovo ThinkPad T14 Gen 4 (Core i5-1335U/16GB DDR5/512GB SSD),Lenovo,Laptops,1099.0
8942103,21HD002VUS,Lenovo ThinkPad T14 Gen 4 (Core i7-1355U/16GB DDR5/512GB SSD),Lenovo,Laptops,1299.0
8942104,21HD002WUS,Lenovo ThinkPad T14 Gen 4 (Core i7-1365U/32GB DDR5/1TB SSD),Lenovo,Laptops,1599.0
8006152,T16GEN2,Lenovo ThinkPad T16 Gen 2 (Core i5-1345U/16GB DDR5/512GB SSD),Lenovo,Laptops,1149.0
8006159,T16GEN2,Lenovo ThinkPad T16 Gen 2 (Core i7-1365U/32GB DDR5/1TB SSD),Lenovo,Laptops,1449.0
8006166,T16GEN2,Lenovo ThinkPad T16 Gen 2 (Core i7-1365U vPro/32GB DDR5/1TB SSD),Lenovo,Laptops,1649.0
8943001,21HM004NUS,Lenovo ThinkPad X1 Carbon Gen 11 (Core i5-1345U/16GB LPDDR5/512GB SSD),Lenovo,Laptops,1499.0
8943002,21HM004PUS,Lenovo ThinkPad X1 Carbon Gen 11 (Core i7-1365U/16GB LPDDR5/512GB SSD),Lenovo,Laptops,1699.0
8943003,21HM004QUS,Lenovo ThinkPad X1 Carbon Gen 11 (Core i7-1365U vPro/32GB LPDDR5/1TB SSD),Lenovo,Laptops,1999.0
8007142,X13GEN4,Lenovo ThinkPad X13 Gen 4 (Core i5-1345U/16GB LPDDR5/512GB SSD),Lenovo,Laptops,1199.0
8007149,X13GEN4,Lenovo ThinkPad X13 Gen 4 (Core i7-1365U/16GB LPDDR5/512GB SSD),Lenovo,Laptops,1399.0
8007156,X13GEN4,Lenovo ThinkPad X13 Gen 4 (Core i7-1365U vPro/32GB LPDDR5/1TB SSD),Lenovo,Laptops,1699.0
8095594,E14GEN5,Lenovo ThinkPad E14 Gen 5 (Core i5-1335U/8GB DDR4/256GB SSD),Lenovo,Laptops,749.0
8095601,E14GEN5,Lenovo ThinkPad E14 Gen 5 (Core i7-1355U/16GB DDR4/512GB SSD),Lenovo,Laptops,949.0
8095608,E14GEN5,Lenovo ThinkPad E14 Gen 5 (Core i7-1355U/16GB DDR4/512GB SSD),Lenovo,Laptops,999.0
8027669,P16SGEN2,Lenovo ThinkPad P16s Gen 2 (Core i7-1360P/32GB DDR5/1TB SSD),Lenovo,Laptops,1799.0
8027676,P16SGEN2,Lenovo ThinkPad P16s Gen 2 (Core i9-1380P/64GB DDR5/2TB SSD),Lenovo,Laptops,2399.0
8027683,P16SGEN2,Lenovo ThinkPad P16s Gen 2 (Core i9-1380P/64GB DDR5/2TB SSD),Lenovo,Laptops,2699.0
8970001,MRXT3LL/A,Apple MacBook Air 13-inch M4 (M4 8-core/16GB Unified/256GB SSD),Apple,Laptops,1099.0
8970002,MRXU3LL/A,Apple MacBook Air 13-inch M4 (M4 8-core/16GB Unified/512GB SSD),Apple,Laptops,1299.0
8970003,MRXV3LL/A,Apple MacBook Air 13-inch M4 (M4 8-core/24GB Unified/1TB SSD),Apple,Laptops,1499.0
8056375,15-INCHM4,Apple MacBook Air 15-inch M4 (M4 8-core/16GB Unified/256GB SSD),Apple,Laptops,1299.0
8056382,15-INCHM4,Apple MacBook Air 15-inch M4 (M4 8-core/16GB Unified/512GB SSD),Apple,Laptops,1499.0
8056389,15-INCHM4,Apple MacBook Air 15-inch M4 (M4 8-core/24GB Unified/1TB SSD),Apple,Laptops,1699.0
8971001,MX2Y3LL/A,Apple MacBook Pro 14-inch M4 Pro (M4 Pro 12-core/24GB Unified/512GB SSD),Apple,Laptops,1999.0
8971002,MX313LL/A,Apple MacBook Pro 14-inch M4 Pro (M4 Pro 12-core/24GB Unified/1TB SSD),Apple,Laptops,2399.0
8971003,MX323LL/A,Apple MacBook Pro 14-inch M4 Pro (M4 Max 16-core/48GB Unified/1TB SSD),Apple,Laptops,3499.0
8043260,16-INCHM4PRO,Apple MacBook Pro 16-inch M4 Pro (M4 Pro 14-core/24GB Unified/512GB SSD),Apple,Laptops,2499.0
8043267,16-INCHM4PRO,Apple MacBook Pro 16-inch M4 Pro (M4 Pro 14-core/24GB Unified/1TB SSD),Apple,Laptops,2799.0
8043274,16-INCHM4PRO,Apple MacBook Pro 16-inch M4 Pro (M4 Max 16-core/48GB Unified/1TB SSD),Apple,Laptops,3999.0
8033257,INTELI5,Microsoft Surface Pro 10 Intel i5 (Core Ultra 5 134U/16GB LPDDR5/256GB SSD),Microsoft,Laptops,1499.0
8033264,INTELI5,Microsoft Surface Pro 10 Intel i5 (Core Ultra 7 164U/16GB LPDDR5/512GB SSD),Microsoft,Laptops,1799.0
8033271,INTELI5,Microsoft Surface Pro 10 Intel i5 (Core Ultra 7 164U/32GB LPDDR5/1TB SSD),Microsoft,Laptops,2199.0
8001173,55MK3,Panasonic Toughbook 55 MK3 (Core i5-1245U/16GB DDR4/512GB SSD),Panasonic,Laptops,2799.0
8001180,55MK3,Panasonic Toughbook 55 MK3 (Core i7-1265U/32GB DDR4/1TB SSD),Panasonic,Laptops,3299.0
8001187,55MK3,Panasonic Toughbook 55 MK3 (Core i7-1265U/32GB DDR4/1TB SSD),Panasonic,Laptops,3499.0
8010469,40MK2,Panasonic Toughbook 40 MK2 (Core i5-10310U/16GB DDR4/512GB SSD),Panasonic,Laptops,2999.0
8010476,40MK2,Panasonic Toughbook 40 MK2 (Core i7-10610U/16GB DDR4/512GB SSD),Panasonic,Laptops,3299.0
8010483,40MK2,Panasonic Toughbook 40 MK2 (Core i7-10610U/32GB DDR4/1TB SSD),Panasonic,Laptops,3699.0
8013773,3540,Dell Latitude 3540 (Core i5-1335U/8GB DDR4/256GB SSD),Dell,Laptops,699.0
8031197,650G10,HP ProBook 650 G10 (Core i5-1345U/16GB DDR5/512GB SSD),HP,Laptops,1049.0
8064107,440G10,HP ProBook 440 G10 (Core i5-1335U/8GB DDR4/256GB SSD),HP,Laptops,749.0
8004041,L16GEN1,Lenovo ThinkPad L16 Gen 1 (Core i5-1335U/16GB DDR4/512GB SSD),Lenovo,Laptops,949.0
8072473,16-WF0013DX,HP OMEN 16-wf0013dx (Core i7-13700HX/16GB DDR5/512GB SSD),HP,Laptops,1099.0
8002014,5350,Dell Latitude 5350 (Core i5-1345U/8GB DDR4/256GB SSD),Dell,Laptops,949.0
8054897,CARBONX1GEN12,Lenovo ThinkPad Carbon X1 Gen 12 (Core i7-1365U vPro/32GB LPDDR5/1TB SSD),Lenovo,Laptops,2099.0
8072337,830G10,HP EliteBook 830 G10 (Core i5-1345U/16GB DDR5/512GB SSD),HP,Laptops,1149.0
8056557,15-INCH,Microsoft Surface Laptop 5 15-inch (Core i7-1265U/16GB LPDDR5/512GB SSD),Microsoft,Laptops,1699.0
8012627,12.4-INCH,Microsoft Surface Laptop Go 3 12.4-inch (Core i5-1235U/8GB LPDDR5/256GB SSD),Microsoft,Laptops,999.0
8008678,B360,Getac Toughbook B360 (Core i7-1185G7/16GB DDR4/512GB SSD),Getac,Laptops,3499.0
8071122,5680,Dell Precision 5680 (Core i7-13700H/32GB DDR5/1TB SSD),Dell,Laptops,2799.0
8032549,STUDIOG10,HP ZBook Studio G10 (Core i9-13900H/32GB DDR5/1TB SSD),HP,Laptops,2999.0
8007510,14-INCHM4,Apple MacBook Pro 14-inch M4 (M4 8-core/16GB Unified/512GB SSD),Apple,Laptops,1599.0
8011512,16G6,Lenovo ThinkBook 16 G6 (Core i5-1335U/16GB DDR5/512GB SSD),Lenovo,Laptops,749.0
8054524,1040G10,HP EliteBook 1040 G10 (Core i7-1365U/32GB DDR5/1TB SSD),HP,Laptops,1799.0
8092521,7350,Dell Latitude 7350 (Core i5-1345U/16GB LPDDR5/512GB SSD),Dell,Laptops,1499.0
8022152,YOGAGEN8,Lenovo ThinkPad Yoga Gen 8 (Core i7-1355U/16GB LPDDR5/512GB SSD),Lenovo,Laptops,1499.0
8079352,PRO13.5G2,HP Dragonfly Pro 13.5 G2 (Core i7-1365U/32GB DDR5/1TB SSD),HP,Laptops,1899.0
8071840,P6TMP614-53,Acer TravelMate P6 TMP614-53 (Core i5-1335U/16GB DDR5/512GB SSD),Acer,Laptops,1049.0
8043741,P2TMP215-54,Acer TravelMate P2 TMP215-54 (Core i5-1235U/8GB DDR4/256GB SSD),Acer,Laptops,649.0
8074226,X30L-K,Toshiba Portege X30L-K (Core i5-1245U/16GB LPDDR5/512GB SSD),Toshiba,Laptops,1199.0
8076722,E5513,Fujitsu Lifebook E5513 (Core i5-1235U/16GB DDR4/512GB SSD),Fujitsu,Laptops,1099.0
8947291,SNS5540I51245008G256G,Dell Latitude 5540 (Core i5-1345U/8GB DDR4/256GB SSD),Dell,Laptops,899.0
8947292,SNS5540I71612516G,Dell Latitude 5540 (Core i7-1365U/16GB DDR4/512GB SSD),Dell,Laptops,1099.0
8947293,SNS5540I71332T,Dell Latitude 5540 (Core i7-1355U/32GB DDR4/1TB SSD),Dell,Laptops,1349.0
8961101,SNS7440I516512,Dell Latitude 7440 (Core i5-1345U/16GB LPDDR5/512GB SSD),Dell,Laptops,1299.0
8961102,SNS7440I716512,Dell Latitude 7440 (Core i7-1365U/16GB LPDDR5/512GB SSD),Dell,Laptops,1499.0
8961103,SNS7440I7V321T,Dell Latitude 7440 (Core i7-1365U vPro/32GB LPDDR5/1TB SSD),Dell,Laptops,1799.0
8961201,SNS9440I516512,Dell Latitude 9440 (Core i5-1345U/16GB LPDDR5/512GB SSD),Dell,Laptops,1499.0
8961202,SNS9440I716512,Dell Latitude 9440 (Core i7-1365U/16GB LPDDR5/512GB SSD),Dell,Laptops,1699.0
8961203,SNS9440I7V321T,Dell Latitude 9440 (Core i7-1365U vPro/32GB LPDDR5/1TB SSD),Dell,Laptops,1999.0
8955401,SNS3581I7H16512,Dell Precision 3581 (Core i7-13700H/16GB DDR5/512GB SSD),Dell,Laptops,1999.0
8955402,SNS3581I9H321T,Dell Precision 3581 (Core i9-13900H/32GB DDR5/1TB SSD),Dell,Laptops,2499.0
8955403,SNS3581I9HX642T,Dell Precision 3581 (Core i9-13900HX/64GB DDR5/2TB SSD),Dell,Laptops,3199.0
8031847,5550,Dell Latitude 5550 (Core i5-1345U/16GB DDR4/512GB SSD),Dell,Laptops,1049.0
8031854,5550,Dell Latitude 5550 (Core i7-1365U/32GB DDR4/1TB SSD),Dell,Laptops,1299.0
8031861,5550,Dell Latitude 5550 (Core i7-1365U vPro/32GB DDR4/1TB SSD),Dell,Laptops,1499.0
8014039,3540,Dell Latitude 3540 (Core i3-1315U/8GB DDR4/256GB SSD),Dell,Laptops,649.0
8014046,3540,Dell Latitude 3540 (Core i5-1335U/16GB DDR4/512GB SSD),Dell,Laptops,799.0
8014053,3540,Dell Latitude 3540 (Core i5-1335U/16GB DDR4/512GB SSD),Dell,Laptops,849.0
8939001,6F6E5EA,HP EliteBook 840 G10 (Core i5-1345U/8GB DDR5/256GB SSD),HP,Laptops,999.0
8939003,6F6H5EA,HP EliteBook 840 G10 (Core i7-1355U/16GB DDR5/512GB SSD),HP,Laptops,1249.0
8939004,6F6J5EA,HP EliteBook 840 G10 (Core i7-1365U/32GB DDR5/1TB SSD),HP,Laptops,1549.0
8939102,8A4Q9EA,HP EliteBook 860 G10 (Core i5-1345U/16GB DDR5/512GB SSD),HP,Laptops,1149.0
8939103,8A4R9EA,HP EliteBook 860 G10 (Core i7-1360P/16GB DDR5/512GB SSD),HP,Laptops,1399.0
8939104,8A4S9EA,HP EliteBook 860 G10 (Core i7-1365U/32GB DDR5/1TB SSD),HP,Laptops,1699.0
8941501,8U6C8EA,HP ZBook Firefly 14 G10 (Core i7-1355U/16GB DDR5/512GB SSD),HP,Laptops,1799.0
8941502,8U6D8EA,HP ZBook Firefly 14 G10 (Core i7-1365U/32GB DDR5/1TB SSD),HP,Laptops,2199.0
8941503,8U6E8EA,HP ZBook Firefly 14 G10 (Core i9-1385U/64GB DDR5/2TB SSD),HP,Laptops,2799.0
8088057,450G10,HP ProBook 450 G10 (Core i5-1335U/8GB DDR4/256GB SSD),HP,Laptops,749.0
8088064,450G10,HP ProBook 450 G10 (Core i7-1355U/16GB DDR4/512GB SSD),HP,Laptops,949.0
8088071,450G10,HP ProBook 450 G10 (Core i7-1355U/16GB DDR4/512GB SSD),HP,Laptops,999.0
8035511,645G10,HP EliteBook 645 G10 (Ryzen 5 7530U/8GB DDR4/256GB SSD),HP,Laptops,849.0
8035518,645G10,HP EliteBook 645 G10 (Ryzen 7 7730U/16GB DDR4/512GB SSD),HP,Laptops,1049.0
8035525,645G10,HP EliteBook 645 G10 (Ryzen 7 7730U/32GB DDR4/1TB SSD),HP,Laptops,1299.0
8096185,L14GEN4,Lenovo ThinkPad L14 Gen 4 (Core i5-1335U/8GB DDR4/256GB SSD),Lenovo,Laptops,849.0
8096192,L14GEN4,Lenovo ThinkPad L14 Gen 4 (Core i7-1355U/16GB DDR4/512GB SSD),Lenovo,Laptops,1049.0
8096199,L14GEN4,Lenovo ThinkPad L14 Gen 4 (Core i7-1365U/32GB DDR4/1TB SSD),Lenovo,Laptops,1299.0
8942102,21HD002UUS,Lenovo ThinkPad T14 Gen 4 (Core i5-1335U/16GB DDR5/512GB SSD),Lenovo,Laptops,1099.0
8942103,21HD002VUS,Lenovo ThinkPad T14 Gen 4 (Core i7-1355U/16GB DDR5/512GB SSD),Lenovo,Laptops,1299.0
8942104,21HD002WUS,Lenovo ThinkPad T14 Gen 4 (Core i7-1365U/32GB DDR5/1TB SSD),Lenovo,Laptops,1599.0
8006838,T16GEN2,Lenovo ThinkPad T16 Gen 2 (Core i5-1345U/16GB DDR5/512GB SSD),Lenovo,Laptops,1149.0
8006845,T16GEN2,Lenovo ThinkPad T16 Gen 2 (Core i7-1365U/32GB DDR5/1TB SSD),Lenovo,Laptops,1449.0
8006852,T16GEN2,Lenovo ThinkPad T16 Gen 2 (Core i7-1365U vPro/32GB DDR5/1TB SSD),Lenovo,Laptops,1649.0
8943001,21HM004NUS,Lenovo ThinkPad X1 Carbon Gen 11 (Core i5-1345U/16GB LPDDR5/512GB SSD),Lenovo,Laptops,1499.0
8943002,21HM004PUS,Lenovo ThinkPad X1 Carbon Gen 11 (Core i7-1365U/16GB LPDDR5/512GB SSD),Lenovo,Laptops,1699.0
8943003,21HM004QUS,Lenovo ThinkPad X1 Carbon Gen 11 (Core i7-1365U vPro/32GB LPDDR5/1TB SSD),Lenovo,Laptops,1999.0
8007828,X13GEN4,Lenovo ThinkPad X13 Gen 4 (Core i5-1345U/16GB LPDDR5/512GB SSD),Lenovo,Laptops,1199.0
8007835,X13GEN4,Lenovo ThinkPad X13 Gen 4 (Core i7-1365U/16GB LPDDR5/512GB SSD),Lenovo,Laptops,1399.0
8007842,X13GEN4,Lenovo ThinkPad X13 Gen 4 (Core i7-1365U vPro/32GB LPDDR5/1TB SSD),Lenovo,Laptops,1699.0
8096280,E14GEN5,Lenovo ThinkPad E14 Gen 5 (Core i5-1335U/8GB DDR4/256GB SSD),Lenovo,Laptops,749.0
8096287,E14GEN5,Lenovo ThinkPad E14 Gen 5 (Core i7-1355U/16GB DDR4/512GB SSD),Lenovo,Laptops,949.0
8096294,E14GEN5,Lenovo ThinkPad E14 Gen 5 (Core i7-1355U/16GB DDR4/512GB SSD),Lenovo,Laptops,999.0
8028355,P16SGEN2,Lenovo ThinkPad P16s Gen 2 (Core i7-1360P/32GB DDR5/1TB SSD),Lenovo,Laptops,1799.0
8028362,P16SGEN2,Lenovo ThinkPad P16s Gen 2 (Core i9-1380P/64GB DDR5/2TB SSD),Lenovo,Laptops,2399.0
8028369,P16SGEN2,Lenovo ThinkPad P16s Gen 2 (Core i9-1380P/64GB DDR5/2TB SSD),Lenovo,Laptops,2699.0
8970001,MRXT3LL/A,Apple MacBook Air 13-inch M4 (M4 8-core/16GB Unified/256GB SSD),Apple,Laptops,1099.0
8970002,MRXU3LL/A,Apple MacBook Air 13-inch M4 (M4 8-core/16GB Unified/512GB SSD),Apple,Laptops,1299.0
8970003,MRXV3LL/A,Apple MacBook Air 13-inch M4 (M4 8-core/24GB Unified/1TB SSD),Apple,Laptops,1499.0
8057061,15-INCHM4,Apple MacBook Air 15-inch M4 (M4 8-core/16GB Unified/256GB SSD),Apple,Laptops,1299.0
8057068,15-INCHM4,Apple MacBook Air 15-inch M4 (M4 8-core/16GB Unified/512GB SSD),Apple,Laptops,1499.0
8057075,15-INCHM4,Apple MacBook Air 15-inch M4 (M4 8-core/24GB Unified/1TB SSD),Apple,Laptops,1699.0
8971001,MX2Y3LL/A,Apple MacBook Pro 14-inch M4 Pro (M4 Pro 12-core/24GB Unified/512GB SSD),Apple,Laptops,1999.0
8971002,MX313LL/A,Apple MacBook Pro 14-inch M4 Pro (M4 Pro 12-core/24GB Unified/1TB SSD),Apple,Laptops,2399.0
8971003,MX323LL/A,Apple MacBook Pro 14-inch M4 Pro (M4 Max 16-core/48GB Unified/1TB SSD),Apple,Laptops,3499.0
8043946,16-INCHM4PRO,Apple MacBook Pro 16-inch M4 Pro (M4 Pro 14-core/24GB Unified/512GB SSD),Apple,Laptops,2499.0
8043953,16-INCHM4PRO,Apple MacBook Pro 16-inch M4 Pro (M4 Pro 14-core/24GB Unified/1TB SSD),Apple,Laptops,2799.0
8043960,16-INCHM4PRO,Apple MacBook Pro 16-inch M4 Pro (M4 Max 16-core/48GB Unified/1TB SSD),Apple,Laptops,3999.0
8033943,INTELI5,Microsoft Surface Pro 10 Intel i5 (Core Ultra 5 134U/16GB LPDDR5/256GB SSD),Microsoft,Laptops,1499.0
8033950,INTELI5,Microsoft Surface Pro 10 Intel i5 (Core Ultra 7 164U/16GB LPDDR5/512GB SSD),Microsoft,Laptops,1799.0
8033957,INTELI5,Microsoft Surface Pro 10 Intel i5 (Core Ultra 7 164U/32GB LPDDR5/1TB SSD),Microsoft,Laptops,2199.0
8001859,55MK3,Panasonic Toughbook 55 MK3 (Core i5-1245U/16GB DDR4/512GB SSD),Panasonic,Laptops,2799.0
8001866,55MK3,Panasonic Toughbook 55 MK3 (Core i7-1265U/32GB DDR4/1TB SSD),Panasonic,Laptops,3299.0
8001873,55MK3,Panasonic Toughbook 55 MK3 (Core i7-1265U/32GB DDR4/1TB SSD),Panasonic,Laptops,3499.0
8011155,40MK2,Panasonic Toughbook 40 MK2 (Core i5-10310U/16GB DDR4/512GB SSD),Panasonic,Laptops,2999.0
8011162,40MK2,Panasonic Toughbook 40 MK2 (Core i7-10610U/16GB DDR4/512GB SSD),Panasonic,Laptops,3299.0
8011169,40MK2,Panasonic Toughbook 40 MK2 (Core i7-10610U/32GB DDR4/1TB SSD),Panasonic,Laptops,3699.0
8014459,3540,Dell Latitude 3540 (Core i5-1335U/8GB DDR4/256GB SSD),Dell,Laptops,699.0
8031883,650G10,HP ProBook 650 G10 (Core i5-1345U/16GB DDR5/512GB SSD),HP,Laptops,1049.0
8064793,440G10,HP ProBook 440 G10 (Core i5-1335U/8GB DDR4/256GB SSD),HP,Laptops,749.0
8004727,L16GEN1,Lenovo ThinkPad L16 Gen 1 (Core i5-1335U/16GB DDR4/512GB SSD),Lenovo,Laptops,949.0
8073159,16-WF0013DX,HP OMEN 16-wf0013dx (Core i7-13700HX/16GB DDR5/512GB SSD),HP,Laptops,1099.0
8002700,5350,Dell Latitude 5350 (Core i5-1345U/8GB DDR4/256GB SSD),Dell,Laptops,949.0
8055583,CARBONX1GEN12,Lenovo ThinkPad Carbon X1 Gen 12 (Core i7-1365U vPro/32GB LPDDR5/1TB SSD),Lenovo,Laptops,2099.0
8073023,830G10,HP EliteBook 830 G10 (Core i5-1345U/16GB DDR5/512GB SSD),HP,Laptops,1149.0
8057243,15-INCH,Microsoft Surface Laptop 5 15-inch (Core i7-1265U/16GB LPDDR5/512GB SSD),Microsoft,Laptops,1699.0
8013313,12.4-INCH,Microsoft Surface Laptop Go 3 12.4-inch (Core i5-1235U/8GB LPDDR5/256GB SSD),Microsoft,Laptops,999.0
8009364,B360,Getac Toughbook B360 (Core i7-1185G7/16GB DDR4/512GB SSD),Getac,Laptops,3499.0
8071808,5680,Dell Precision 5680 (Core i7-13700H/32GB DDR5/1TB SSD),Dell,Laptops,2799.0
8033235,STUDIOG10,HP ZBook Studio G10 (Core i9-13900H/32GB DDR5/1TB SSD),HP,Laptops,2999.0
8008196,14-INCHM4,Apple MacBook Pro 14-inch M4 (M4 8-core/16GB Unified/512GB SSD),Apple,Laptops,1599.0
8012198,16G6,Lenovo ThinkBook 16 G6 (Core i5-1335U/16GB DDR5/512GB SSD),Lenovo,Laptops,749.0
8055210,1040G10,HP EliteBook 1040 G10 (Core i7-1365U/32GB DDR5/1TB SSD),HP,Laptops,1799.0
8093207,7350,Dell Latitude 7350 (Core i5-1345U/16GB LPDDR5/512GB SSD),Dell,Laptops,1499.0
8022838,YOGAGEN8,Lenovo ThinkPad Yoga Gen 8 (Core i7-1355U/16GB LPDDR5/512GB SSD),Lenovo,Laptops,1499.0
8080038,PRO13.5G2,HP Dragonfly Pro 13.5 G2 (Core i7-1365U/32GB DDR5/1TB SSD),HP,Laptops,1899.0
8072526,P6TMP614-53,Acer TravelMate P6 TMP614-53 (Core i5-1335U/16GB DDR5/512GB SSD),Acer,Laptops,1049.0
8044427,P2TMP215-54,Acer TravelMate P2 TMP215-54 (Core i5-1235U/8GB DDR4/256GB SSD),Acer,Laptops,649.0
8074912,X30L-K,Toshiba Portege X30L-K (Core i5-1245U/16GB LPDDR5/512GB SSD),Toshiba,Laptops,1199.0
8077408,E5513,Fujitsu Lifebook E5513 (Core i5-1235U/16GB DDR4/512GB SSD),Fujitsu,Laptops,1099.0
8947291,SNS5540I51245008G256G,Dell Latitude 5540 (Core i5-1345U/8GB DDR4/256GB SSD),Dell,Laptops,899.0
8947292,SNS5540I71612516G,Dell Latitude 5540 (Core i7-1365U/16GB DDR4/512GB SSD),Dell,Laptops,1099.0
8947293,SNS5540I71332T,Dell Latitude 5540 (Core i7-1355U/32GB DDR4/1TB SSD),Dell,Laptops,1349.0
8961101,SNS7440I516512,Dell Latitude 7440 (Core i5-1345U/16GB LPDDR5/512GB SSD),Dell,Laptops,1299.0
8961102,SNS7440I716512,Dell Latitude 7440 (Core i7-1365U/16GB LPDDR5/512GB SSD),Dell,Laptops,1499.0
8961103,SNS7440I7V321T,Dell Latitude 7440 (Core i7-1365U vPro/32GB LPDDR5/1TB SSD),Dell,Laptops,1799.0
8961201,SNS9440I516512,Dell Latitude 9440 (Core i5-1345U/16GB LPDDR5/512GB SSD),Dell,Laptops,1499.0
8961202,SNS9440I716512,Dell Latitude 9440 (Core i7-1365U/16GB LPDDR5/512GB SSD),Dell,Laptops,1699.0
8961203,SNS9440I7V321T,Dell Latitude 9440 (Core i7-1365U vPro/32GB LPDDR5/1TB SSD),Dell,Laptops,1999.0
8955401,SNS3581I7H16512,Dell Precision 3581 (Core i7-13700H/16GB DDR5/512GB SSD),Dell,Laptops,1999.0
8955402,SNS3581I9H321T,Dell Precision 3581 (Core i9-13900H/32GB DDR5/1TB SSD),Dell,Laptops,2499.0
