sku,mfg_part_no,product_name,brand,category,base_price
8001705,IMAGEFORMULADR-C230,Canon Scanner imageFORMULA DR-C230,Canon,Printers,299.0
8018889,DR-X10C,Canon Scanner DR-X10C / 3800C002,Canon,Printers,9999.0
8876001,B405V/DN,Xerox Laser VersaLink B405DN,Xerox,Printers,549.0
8091912,VERSALINKB600,Xerox Laser VersaLink B600/DN,Xerox,Printers,449.0
8090686,DOCUPRINT4510DT,Xerox Laser DocuPrint 4510 DT,Xerox,Printers,999.0
8876002,C405V/DN,Xerox Color Laser VersaLink C405DN,Xerox,Printers,649.0
8091933,VERSALINKC600,Xerox Color Laser VersaLink C600/DN,Xerox,Printers,599.0
8877001,IMC350F,Ricoh Laser MFP IM 350F,Ricoh,Printers,549.0
8073781,IM550F,Ricoh Laser MFP IM 550F,Ricoh,Printers,1099.0
8061010,IMC300F,Ricoh Color MFP IM C300F,Ricoh,Printers,799.0
8086673,ECOSYSM6630CIDN,Kyocera Laser ECOSYS M6630cidn,Kyocera,Printers,549.0
8019794,ECOSYSP4140DN,Kyocera Laser ECOSYS P4140dn,Kyocera,Printers,449.0
8019716,TASKALFA2554CI,Kyocera Color MFP TASKalfa 2554ci,Kyocera,Printers,1499.0
8878001,ZD4A042-301E00EZ,Zebra Label ZD421 / ZD4A042-301E00EZ,Zebra,Printers,329.0
8878002,ZD6A142-311F00EZ,Zebra Label ZD621 / ZD6A142-311F00EZ,Zebra,Printers,549.0
8878003,ZT41142-T010000Z,Zebra Label ZT411 / ZT41142-T010000Z,Zebra,Printers,1199.0
8025109,ZD888,Zebra Label ZD888 / ZD88843-D01R01EZ,Zebra,Printers,599.0
8878004,2112722,Dymo Label LabelWriter 550 / 2112722,Dymo,Printers,119.0
8026237,PC42T,Honeywell Label PC42t / PC42TPE01318,Honeywell,Printers,299.0
8056182,CL4NXPLUS,Sato Label CL4NX Plus / WWCL40060EU,Sato,Printers,1499.0
8078498,SLP-TX403,Bixolon Label SLP-TX403 / SLP-TX403G,Bixolon,Printers,249.0
8037682,G500,Godex Label G500 / G500UES,Godex,Printers,349.0
8039202,TSP100III,Star Micronics Receipt TSP100III / 39472010,Star Micronics,Printers,229.0
8071113,TM-T88VII,Epson Receipt TM-T88VII / C31CJ57062,Epson,Printers,299.0
8091489,SRP-E300,Bixolon Receipt SRP-E300 / SRP-E300EBK,Bixolon,Printers,189.0
8879002,PA03670-B615,Fujitsu Scanner fi-7160 / PA03670-B615,Fujitsu,Printers,799.0
8022142,FI-7460,Fujitsu Scanner fi-7460 / PA03670-B565,Fujitsu,Printers,2499.0
8879001,PA03810-B055,Fujitsu Scanner fi-8150 / PA03810-B055,Fujitsu,Printers,1299.0
8080098,ALARISS3100,Kodak Scanner Alaris S3100 / 1236423,Kodak,Printers,2999.0
8084390,WORKFORCEPROWF-4830,Epson Inkjet MFP WorkForce Pro WF-4830 / C11CJ05201,Epson,Printers,349.0
8084397,WORKFORCEPROWF-7840,Epson Inkjet MFP WorkForce Pro WF-7840 / C11CH67201,Epson,Printers,349.0
8059834,ET-16650,Epson EcoTank ET-16650 / C11CH72201,Epson,Printers,699.0
8072520,E-STUDIO409S,Toshiba Laser MFP e-STUDIO 409S,Toshiba,Printers,499.0
8072527,E-STUDIO3515AC,Toshiba Color MFP e-STUDIO 3515AC,Toshiba,Printers,1999.0
8054277,BIZHUBC250I,Konica Minolta Color MFP bizhub C250i,Konica Minolta,Printers,1499.0
8013120,MX-B467F,Sharp Laser MFP MX-B467F,Sharp,Printers,649.0
8015833,LABELWORKSLW-PX900,Epson Label LabelWorks LW-PX900 / C51CD12020,Epson,Printers,849.0
8045762,M428FDN,HP LaserJet Pro M428fdn / W1A32A,HP,Printers,449.0
8047156,HL-L5200DW,Brother Laser HL-L5200DW,Brother,Printers,279.0
8037861,MS621DN,Lexmark Laser MS621dn / 36S0120,Lexmark,Printers,549.0
8087937,IMAGERUNNERADVANCEDX,Canon Laser MFP imageRUNNER ADVANCE DX 4745i,Canon,Printers,3499.0
8077388,IMC4500,Ricoh Color MFP IM C4500,Ricoh,Printers,1999.0
8047481,ALTALINKC8045,Xerox Color MFP AltaLink C8045,Xerox,Printers,3999.0
8043612,TM-M30III,Epson Receipt TM-m30III / C31CK50011,Epson,Printers,249.0
8066085,ZQ630MOBILEPRINTER,Zebra Mobile ZQ630 Mobile Printer,Zebra,Printers,849.0
8051023,RP4MOBILEPRINTER,Honeywell Mobile RP4 Mobile Printer,Honeywell,Printers,699.0
8064893,M148FDW,HP LaserJet Pro M148fdw / W1A42A,HP,Printers,299.0
8082041,XPRESSSL-M4020ND,Samsung Laser Xpress SL-M4020ND,Samsung,Printers,299.0
8082048,XPRESSSL-C3060FR,Samsung Color Laser Xpress SL-C3060FR,Samsung,Printers,399.0
8870001,G3Q47A,HP LaserJet Pro M203dw / G3Q47A,HP,Printers,199.0
8870002,W1A30A,HP LaserJet Pro M283fdw / W1A30A,HP,Printers,299.0
8870003,W1A53A,HP LaserJet Pro M404dn / W1A53A,HP,Printers,299.0
8870004,W1A56A,HP LaserJet Pro M404dw / W1A56A,HP,Printers,349.0
8870005,W1A77A,HP LaserJet Pro M479fdw / W1A77A,HP,Printers,549.0
8011148,M479DW,HP LaserJet Pro M479dw / W1A77A,HP,Printers,549.0
8870006,1PV87A,HP LaserJet Ent M507dn / 1PV87A,HP,Printers,549.0
8870007,7PS84A,HP LaserJet Ent M611dn / 7PS84A,HP,Printers,649.0
8871001,W1Y44A,HP Color LJ Pro M454dn / W1Y44A,HP,Printers,399.0
8871002,W1Y45A,HP Color LJ Pro M454dw / W1Y45A,HP,Printers,449.0
8871003,7ZU78A,HP Color LJ Ent M555dn / 7ZU78A,HP,Printers,649.0
8872001,3PZ55A,HP LaserJet MFP M430f / 3PZ55A,HP,Printers,499.0
8092543,586DN,HP PageWide Ent 586dn / G1W39A,HP,Printers,999.0
8875101,5HB07A,"HP DesignJet T230 36"" / 5HB07A",HP,Printers,849.0
8875102,Y3C65A,"HP DesignJet T630 36"" / Y3C65A",HP,Printers,1299.0
8087463,T930PS36,"HP DesignJet T930 PS 36"" / C2W22A",HP,Printers,2999.0
8015393,HL-L5100DN,Brother Laser HL-L5100DN,Brother,Printers,249.0
8873001,HLL6210DW,Brother Laser HL-L6210DW,Brother,Printers,399.0
