sku,mfg_part_no,product_name,brand,category,base_price
8843003,CS-KITMINII-K9,Cisco Video System Room Kit Mini / CS-KITMINII-K9,Cisco,VideoConf,1299.0
8097693,ROOMKITPLUS,Cisco Video System Room Kit Plus,Cisco,VideoConf,4999.0
8097700,ROOMKITEQ,Cisco Video System Room Kit EQ,Cisco,VideoConf,5999.0
8045791,8832CONFERENCE,Cisco Phone 8832 Conference,Cisco,VideoConf,999.0
8846001,DTME-PRO,DTEN Video Bar DTEN ME Pro,DTEN,VideoConf,699.0
8012837,DTEND7X55,"DTEN Video System DTEN D7X 55""",DTEN,VideoConf,3999.0
8070233,DTENON27ZOOM,"DTEN Video System DTEN ON 27"" Zoom",DTEN,VideoConf,1299.0
8845001,NEATBAR,Neat Video Bar Neat Bar,Neat,VideoConf,1499.0
8845002,NEATBARPRO,Neat Video Bar Neat Bar Pro,Neat,VideoConf,2499.0
8099148,NEATPAD,Neat Controller Neat Pad,Neat,VideoConf,599.0
8062603,CAM5404KPTZ,AVer Camera CAM540 4K PTZ,AVer,VideoConf,799.0
8070602,CAM5704KPTZ,AVer Camera CAM570 4K PTZ,AVer,VideoConf,999.0
8060458,VB342PRO,AVer Video Bar VB342 Pro,AVer,VideoConf,1099.0
8081603,SVC100MICPOD,AVer Speakerphone SVC100 MicPOD,AVer,VideoConf,299.0
8847001,R9861522EU,Barco System ClickShare CX-20 Gen 2,Barco,VideoConf,699.0
8847002,R9861513EU,Barco System ClickShare CX-50 Gen 2,Barco,VideoConf,1299.0
8023336,IQ180°,Huddly Camera IQ 180°,Huddly,VideoConf,349.0
8001835,MEETINGOWL4+360°,Owl Labs Video Bar Meeting Owl 4+ 360°,Owl Labs,VideoConf,999.0
8010211,FLEXTABLETOPTEAMSUC-,Crestron Controller Flex Tabletop Teams UC-T30,Crestron,VideoConf,1299.0
8068270,FLEXFORTEAMSROOMS,Crestron System Flex for Teams Rooms,Crestron,VideoConf,3999.0
8048476,GS200+E70BUNDLE,Poly Video System GS200+E70 Bundle,Poly,VideoConf,4999.0
8016223,PANACAST50+SPEAK275B,Jabra Video System PanaCast 50+Speak2 75 Bundle,Jabra,VideoConf,1599.0
8098505,TAP+RALLYBARBUNDLE,Logitech Video System Tap+Rally Bar Bundle,Logitech,VideoConf,2999.0
8056471,POLYE50,Poly Webcam Poly E50 / 7230-87145-001,Poly,VideoConf,199.0
8005738,MEETINGEYE400,Yealink Video Bar MeetingEye 400,Yealink,VideoConf,1099.0
8097861,ROOMKITPLUSPTZ,Cisco Video Bar Room Kit Plus PTZ,Cisco,VideoConf,6999.0
8015983,PANACAST50+SPEAK255,Jabra Speakerphone Panacast 50+Speak2 55,Jabra,VideoConf,1499.0
8041109,CAM540+SPEAKERPHONEB,AVer Video System CAM540+Speakerphone Bundle,AVer,VideoConf,1099.0
8000608,NEATBOARD50ALL-IN-ON,Neat Video System Neat Board 50 All-in-One,Neat,VideoConf,4999.0
8058502,RALLYBARHUDDLE,Logitech Video Bar Rally Bar Huddle / 960-001637,Logitech,VideoConf,999.0
8093890,EAGLEEYEDIRECTORIII,Poly Camera Eagle Eye Director III,Poly,VideoConf,2499.0
8050109,VIDEOCODECC90,Cisco AP Video Codec C90,Cisco,VideoConf,9999.0
8089692,65SMARTINTERACTIVEBO,"Samsung Display 65"" Smart Interactive Board",Samsung,VideoConf,2499.0
8010914,86CREATEBOARD,"LG Display 86"" CreateBoard",LG,VideoConf,3499.0
8023152,65BOARDMASTER,"BenQ Display 65"" Board Master",BenQ,VideoConf,2199.0
8036385,75LYRAINTERACTIVE,"Newline Display 75"" LYRA Interactive",Newline,VideoConf,2999.0
8097672,86UXPRO,"Clevertouch Display 86"" UX Pro",Clevertouch,VideoConf,3999.0
8018645,65FSERIES,"Avocor Display 65"" F Series",Avocor,VideoConf,2299.0
8054003,65MEETINGBOARD,"Yealink Display 65"" MeetingBoard",Yealink,VideoConf,3499.0
8053573,MEETUPMICEXPANSION,Logitech Speakerphone MeetUp Mic Expansion,Logitech,VideoConf,299.0
8094851,SPEAK710UC,Jabra Speakerphone Speak 710 UC / 7710-409,Jabra,VideoConf,199.0
8067261,SYNC20+,Poly Speakerphone SYNC 20+ / 216748-01,Poly,VideoConf,229.0
8076235,VB1304KVIDEOBAR,AVer Camera VB130 4K Video Bar,AVer,VideoConf,499.0
8840001,960-001339,Logitech Video Bar Rally Bar Mini / 960-001339,Logitech,VideoConf,1799.0
8840002,960-001308,Logitech Video Bar Rally Bar / 960-001308,Logitech,VideoConf,2499.0
