sku,mfg_part_no,product_name,brand,category,base_price
8861001,MZ-77E500B/AM,Samsung 2.5 SATA SSD MZ-77E500B/AM,Samsung,Memory,59.0
8861002,MZ-77E1T0B/AM,Samsung 2.5 SATA SSD MZ-77E1T0B/AM,Samsung,Memory,89.0
8861003,MZ-77E2T0B/AM,Samsung 2.5 SATA SSD MZ-77E2T0B/AM,Samsung,Memory,149.0
8077088,MZ-77E4T0B,Samsung 2.5 SATA SSD MZ-77E4T0B/AM,Samsung,Memory,299.0
8860001,MZ-V8P500B/AM,Samsung M.2 NVMe SSD MZ-V8P500B/AM,Samsung,Memory,79.0
8860002,MZ-V8P1T0B/AM,Samsung M.2 NVMe SSD MZ-V8P1T0B/AM,Samsung,Memory,109.0
8860003,MZ-V8P2T0B/AM,Samsung M.2 NVMe SSD MZ-V8P2T0B/AM,Samsung,Memory,189.0
8035873,MZ-V8P4T0B,Samsung M.2 NVMe SSD MZ-V8P4T0B/AM,Samsung,Memory,349.0
8867001,MU-PG1T0B/AM,Samsung External SSD MU-PG1T0B/AM,Samsung,Memory,99.0
8867002,MU-PG2T0B/AM,Samsung External SSD MU-PG2T0B/AM,Samsung,Memory,169.0
8862001,WDS500G3X0E,WD M.2 NVMe SSD WDS500G3X0E,WD,Memory,65.0
8862002,WDS100T3X0E,WD M.2 NVMe SSD WDS100T3X0E,WD,Memory,99.0
8862003,WDS200T3X0E,WD M.2 NVMe SSD WDS200T3X0E,WD,Memory,179.0
8007079,WDS400T3X0E,WD M.2 NVMe SSD WDS400T3X0E,WD,Memory,299.0
8058031,WD40EFAX,WD NAS HDD WD40EFAX,WD,Memory,99.0
8055900,WD80EFAX,WD NAS HDD WD80EFAX,WD,Memory,179.0
8048577,WD120EFAX,WD NAS HDD WD120EFAX,WD,Memory,229.0
8070125,WD181KFGX,WD Enterprise HDD WD181KFGX,WD,Memory,349.0
8090617,WDBAGF0040HBK,WD External HDD WDBAGF0040HBK,WD,Memory,89.0
8047095,WDBWLG0060HBK,WD External HDD WDBWLG0060HBK,WD,Memory,119.0
8096009,WDBFJK0080HBK,WD External HDD WDBFJK0080HBK,WD,Memory,149.0
8865001,ST4000VN006,Seagate NAS HDD ST4000VN006,Seagate,Memory,99.0
8865002,ST8000VN004,Seagate NAS HDD ST8000VN004,Seagate,Memory,169.0
8064474,ST12000VN0008,Seagate NAS HDD ST12000VN0008,Seagate,Memory,219.0
8865003,ST16000VN001,Seagate NAS HDD ST16000VN001,Seagate,Memory,299.0
8084478,ST4000NM000A,Seagate Enterprise HDD ST4000NM000A,Seagate,Memory,149.0
8025629,ST8000NM000A,Seagate Enterprise HDD ST8000NM000A,Seagate,Memory,239.0
8069605,ST18000NM000J,Seagate Enterprise HDD ST18000NM000J,Seagate,Memory,379.0
8063225,XS960SE70004,Seagate Enterprise SSD XS960SE70004,Seagate,Memory,599.0
8058970,MTA18ASF4G72PDZ-3G2R,Micron ECC DDR4 MTA18ASF4G72PDZ-3G2R,Micron,Memory,149.0
8025223,MTC40F2046S1RC48BA,Micron ECC DDR5 MTC40F2046S1RC48BA,Micron,Memory,199.0
8044942,MTA9ASF2G72PZ-3G2R,Micron ECC DDR4 MTA9ASF2G72PZ-3G2R,Micron,Memory,99.0
8058422,CMK32GX4M2E3200C16,Corsair DDR4 DIMM Kit CMK32GX4M2E3200C16,Corsair,Memory,65.0
8012359,CMK32GX5M2B5600C36,Corsair DDR5 DIMM Kit CMK32GX5M2B5600C36,Corsair,Memory,89.0
8866001,SDCZ430-064G-G46,SanDisk USB Flash SDCZ430-64G,SanDisk,Memory,14.0
8866002,SDCZ430-128G-G46,SanDisk USB Flash SDCZ430-128G,SanDisk,Memory,22.0
8055559,SDSSDE61-1T00-G25,SanDisk External SSD SDSSDE61-1T00-G25,SanDisk,Memory,89.0
8088358,SDCS2,Kingston microSD SDCS2/256GB,Kingston,Memory,22.0
8053050,SDSQUA4-256G,SanDisk microSD SDSQUA4-256G,SanDisk,Memory,24.0
8034535,CT64G4LFQ4266,Crucial ECC DDR4 CT64G4LFQ4266,Crucial,Memory,299.0
8047034,HFS001TEJ9X101N,SK Hynix M.2 NVMe SSD HFS001TEJ9X101N,SK Hynix,Memory,89.0
8078378,XS3840SE70014,Seagate Enterprise SSD XS3840SE70014,Seagate,Memory,1799.0
8055786,WUS4BB096D7P3E3,WD Enterprise SSD WUS4BB096D7P3E3,WD,Memory,699.0
8090316,MZWLL960HAJV-00003,Samsung Enterprise SSD MZWLL960HAJV-00003,Samsung,Memory,2999.0
8850001,KVR32N22S8/8,Kingston DDR4 DIMM KVR32N22S8/8,Kingston,Memory,22.0
8850002,KVR32N22D8/16,Kingston DDR4 DIMM KVR32N22D8/16,Kingston,Memory,38.0
8850003,KVR32N22D8/32,Kingston DDR4 DIMM KVR32N22D8/32,Kingston,Memory,72.0
8087260,KVR26N19D8,Kingston DDR4 DIMM KVR26N19D8/16,Kingston,Memory,32.0
8850004,KVR48U40BS8-16,Kingston DDR5 DIMM KVR48U40BS8-16,Kingston,Memory,45.0
8850005,KVR48U40BD8-32,Kingston DDR5 DIMM KVR48U40BD8-32,Kingston,Memory,85.0
8024462,KVR56U46BD8-32,Kingston DDR5 DIMM KVR56U46BD8-32,Kingston,Memory,89.0
8851001,KVR32S22S8/8,Kingston DDR4 SO-DIMM KVR32S22S8/8,Kingston,Memory,22.0
8851002,KVR32S22S8/16,Kingston DDR4 SO-DIMM KVR32S22S8/16,Kingston,Memory,38.0
8851003,KVR32S22D8/32,Kingston DDR4 SO-DIMM KVR32S22D8/32,Kingston,Memory,72.0
8851004,KVR56S46BS8-16,Kingston DDR5 SO-DIMM KVR56S46BS8-16,Kingston,Memory,48.0
8852001,KSM32SES8/8MR,Kingston ECC DDR4 KSM32SES8/8MR,Kingston,Memory,55.0
8852002,KSM32SES8/16MR,Kingston ECC DDR4 KSM32SES8/16MR,Kingston,Memory,89.0
8852003,KSM32SED8/32MR,Kingston ECC DDR4 KSM32SED8/32MR,Kingston,Memory,155.0
8055856,DTXM,Kingston USB Flash DTXM/64GB,Kingston,Memory,12.0
8029406,DTXM,Kingston USB Flash DTXM/128GB,Kingston,Memory,20.0
8034459,DT100G3,Kingston USB Flash DT100G3/256GB,Kingston,Memory,28.0
8059925,IKS1000E,Kingston Encrypted USB IKS1000E/32GB,Kingston,Memory,55.0
8016554,DTVP30,Kingston Encrypted USB DTVP30/32GB,Kingston,Memory,89.0
8855001,CT8G4DFS832A,Crucial DDR4 DIMM CT8G4DFS832A,Crucial,Memory,19.0
8072551,CT8G4DFRA32A,Crucial DDR4 DIMM CT8G4DFRA32A,Crucial,Memory,20.0
8855002,CT16G4DFRA32A,Crucial DDR4 DIMM CT16G4DFRA32A,Crucial,Memory,35.0
8855003,CT32G56C46U5,Crucial DDR5 DIMM CT32G56C46U5,Crucial,Memory,79.0
8856001,CT16G4SFRA32A,Crucial DDR4 SO-DIMM CT16G4SFRA32A,Crucial,Memory,32.0
8085236,CT16G56C46S5,Crucial DDR5 SO-DIMM CT16G56C46S5,Crucial,Memory,45.0
8046500,CT500MX500SSD1,Crucial 2.5 SATA SSD CT500MX500SSD1,Crucial,Memory,59.0
8025735,CT1000MX500SSD1,Crucial 2.5 SATA SSD CT1000MX500SSD1,Crucial,Memory,79.0
8072716,CT2000MX500SSD1,Crucial 2.5 SATA SSD CT2000MX500SSD1,Crucial,Memory,139.0
8010850,CT500P3PSSD8,Crucial M.2 NVMe SSD CT500P3PSSD8,Crucial,Memory,55.0
8068153,CT1000P3PSSD8,Crucial M.2 NVMe SSD CT1000P3PSSD8,Crucial,Memory,79.0
8861001,MZ-77E500B/AM,Samsung 2.5 SATA SSD MZ-77E500B/AM,Samsung,Memory,59.0
8861002,MZ-77E1T0B/AM,Samsung 2.5 SATA SSD MZ-77E1T0B/AM,Samsung,Memory,89.0
8861003,MZ-77E2T0B/AM,Samsung 2.5 SATA SSD MZ-77E2T0B/AM,Samsung,Memory,149.0
8077606,MZ-77E4T0B,Samsung 2.5 SATA SSD MZ-77E4T0B/AM,Samsung,Memory,299.0
8860001,MZ-V8P500B/AM,Samsung M.2 NVMe SSD MZ-V8P500B/AM,Samsung,Memory,79.0
8860002,MZ-V8P1T0B/AM,Samsung M.2 NVMe SSD MZ-V8P1T0B/AM,Samsung,Memory,109.0
8860003,MZ-V8P2T0B/AM,Samsung M.2 NVMe SSD MZ-V8P2T0B/AM,Samsung,Memory,189.0
8036391,MZ-V8P4T0B,Samsung M.2 NVMe SSD MZ-V8P4T0B/AM,Samsung,Memory,349.0
8867001,MU-PG1T0B/AM,Samsung External SSD MU-PG1T0B/AM,Samsung,Memory,99.0
8867002,MU-PG2T0B/AM,Samsung External SSD MU-PG2T0B/AM,Samsung,Memory,169.0
8862001,WDS500G3X0E,WD M.2 NVMe SSD WDS500G3X0E,WD,Memory,65.0
8862002,WDS100T3X0E,WD M.2 NVMe SSD WDS100T3X0E,WD,Memory,99.0
8862003,WDS200T3X0E,WD M.2 NVMe SSD WDS200T3X0E,WD,Memory,179.0
8007597,WDS400T3X0E,WD M.2 NVMe SSD WDS400T3X0E,WD,Memory,299.0
8058549,WD40EFAX,WD NAS HDD WD40EFAX,WD,Memory,99.0
8056418,WD80EFAX,WD NAS HDD WD80EFAX,WD,Memory,179.0
8049095,WD120EFAX,WD NAS HDD WD120EFAX,WD,Memory,229.0
8070643,WD181KFGX,WD Enterprise HDD WD181KFGX,WD,Memory,349.0
8091135,WDBAGF0040HBK,WD External HDD WDBAGF0040HBK,WD,Memory,89.0
8047613,WDBWLG0060HBK,WD External HDD WDBWLG0060HBK,WD,Memory,119.0
8096527,WDBFJK0080HBK,WD External HDD WDBFJK0080HBK,WD,Memory,149.0
8865001,ST4000VN006,Seagate NAS HDD ST4000VN006,Seagate,Memory,99.0
8865002,ST8000VN004,Seagate NAS HDD ST8000VN004,Seagate,Memory,169.0
8064992,ST12000VN0008,Seagate NAS HDD ST12000VN0008,Seagate,Memory,219.0
8865003,ST16000VN001,Seagate NAS HDD ST16000VN001,Seagate,Memory,299.0
8084996,ST4000NM000A,Seagate Enterprise HDD ST4000NM000A,Seagate,Memory,149.0
8026147,ST8000NM000A,Seagate Enterprise HDD ST8000NM000A,Seagate,Memory,239.0
8070123,ST18000NM000J,Seagate Enterprise HDD ST18000NM000J,Seagate,Memory,379.0
8063743,XS960SE70004,Seagate Enterprise SSD XS960SE70004,Seagate,Memory,599.0
8059488,MTA18ASF4G72PDZ-3G2R,Micron ECC DDR4 MTA18ASF4G72PDZ-3G2R,Micron,Memory,149.0
8025741,MTC40F2046S1RC48BA,Micron ECC DDR5 MTC40F2046S1RC48BA,Micron,Memory,199.0
8045460,MTA9ASF2G72PZ-3G2R,Micron ECC DDR4 MTA9ASF2G72PZ-3G2R,Micron,Memory,99.0
8058940,CMK32GX4M2E3200C16,Corsair DDR4 DIMM Kit CMK32GX4M2E3200C16,Corsair,Memory,65.0
8012877,CMK32GX5M2B5600C36,Corsair DDR5 DIMM Kit CMK32GX5M2B5600C36,Corsair,Memory,89.0
8866001,SDCZ430-064G-G46,SanDisk USB Flash SDCZ430-64G,SanDisk,Memory,14.0
8866002,SDCZ430-128G-G46,SanDisk USB Flash SDCZ430-128G,SanDisk,Memory,22.0
8056077,SDSSDE61-1T00-G25,SanDisk External SSD SDSSDE61-1T00-G25,SanDisk,Memory,89.0
8088876,SDCS2,Kingston microSD SDCS2/256GB,Kingston,Memory,22.0
8053568,SDSQUA4-256G,SanDisk microSD SDSQUA4-256G,SanDisk,Memory,24.0
8035053,CT64G4LFQ4266,Crucial ECC DDR4 CT64G4LFQ4266,Crucial,Memory,299.0
8047552,HFS001TEJ9X101N,SK Hynix M.2 NVMe SSD HFS001TEJ9X101N,SK Hynix,Memory,89.0
8078896,XS3840SE70014,Seagate Enterprise SSD XS3840SE70014,Seagate,Memory,1799.0
8056304,WUS4BB096D7P3E3,WD Enterprise SSD WUS4BB096D7P3E3,WD,Memory,699.0
8090834,MZWLL960HAJV-00003,Samsung Enterprise SSD MZWLL960HAJV-00003,Samsung,Memory,2999.0
8850001,KVR32N22S8/8,Kingston DDR4 DIMM KVR32N22S8/8,Kingston,Memory,22.0
8850002,KVR32N22D8/16,Kingston DDR4 DIMM KVR32N22D8/16,Kingston,Memory,38.0
