sku,mfg_part_no,product_name,brand,category,base_price
8911003,MS125-24P-HW,Meraki Switch MS125-24P-HW,Meraki,Networking,1699.0
8911004,MS225-48FP-HW,Meraki Switch MS225-48FP-HW,Meraki,Networking,3799.0
8911005,MS250-48LP-HW,Meraki Switch MS250-48LP-HW,Meraki,Networking,2999.0
8910001,MR36-HW,Meraki AP MR36-HW,Meraki,Networking,599.0
8910002,MR44-HW,Meraki AP MR44-HW,Meraki,Networking,699.0
8910003,MR46-HW,Meraki AP MR46-HW,Meraki,Networking,799.0
8910004,MR56-HW,Meraki AP MR56-HW,Meraki,Networking,999.0
8910005,MR57-HW,Meraki AP MR57-HW,Meraki,Networking,1299.0
8912001,MX67-HW,Meraki Firewall MX67-HW,Meraki,Networking,699.0
8912002,MX75-HW,Meraki Firewall MX75-HW,Meraki,Networking,1199.0
8912003,MX85-HW,Meraki Firewall MX85-HW,Meraki,Networking,2499.0
8915001,USW-8-60W,Ubiquiti Switch USW-8-60W,Ubiquiti,Networking,109.0
8915002,USW-Lite-16-POE,Ubiquiti Switch USW-Lite-16-POE,Ubiquiti,Networking,149.0
8915003,USW-24-POE,Ubiquiti Switch USW-24-POE,Ubiquiti,Networking,299.0
8915004,USW-Pro-24-POE,Ubiquiti Switch USW-Pro-24-POE,Ubiquiti,Networking,499.0
8915005,USW-Pro-48-POE,Ubiquiti Switch USW-Pro-48-POE-US,Ubiquiti,Networking,899.0
8915006,USW-Enterprise-24-PoE,Ubiquiti Switch USW-Enterprise-24-PoE,Ubiquiti,Networking,699.0
8915007,USW-Enterprise-48-PoE,Ubiquiti Switch USW-Enterprise-48-PoE,Ubiquiti,Networking,1099.0
8034018,USW-AGGREGATION,Ubiquiti Switch USW-Aggregation,Ubiquiti,Networking,299.0
8916001,U6-Lite,Ubiquiti AP U6-Lite-US,Ubiquiti,Networking,99.0
8916002,U6-Pro,Ubiquiti AP U6-Pro-US,Ubiquiti,Networking,199.0
8916003,U6-Enterprise,Ubiquiti AP U6-Enterprise-US,Ubiquiti,Networking,299.0
8916004,U6-Mesh,Ubiquiti AP U6-Mesh-US,Ubiquiti,Networking,179.0
8916005,UDM-SE,Ubiquiti Gateway UDM-SE-US,Ubiquiti,Networking,499.0
8076561,UXG-PRO-US,Ubiquiti Gateway UXG-Pro-US,Ubiquiti,Networking,299.0
8918001,FG-40F,Fortinet Firewall FG-40F,Fortinet,Networking,349.0
8918002,FG-60F,Fortinet Firewall FG-60F,Fortinet,Networking,649.0
8918003,FG-80F,Fortinet Firewall FG-80F,Fortinet,Networking,1099.0
8918004,FG-100F,Fortinet Firewall FG-100F,Fortinet,Networking,1999.0
8918005,FG-120G,Fortinet Firewall FG-120G,Fortinet,Networking,3999.0
8918006,FG-200F,Fortinet Firewall FG-200F,Fortinet,Networking,4999.0
8068575,FAP-431G,Fortinet AP FAP-431G,Fortinet,Networking,549.0
8001849,FS-124F-POE,Fortinet Switch FS-124F-POE,Fortinet,Networking,549.0
8010710,FS-248F-POE,Fortinet Switch FS-248F-POE,Fortinet,Networking,799.0
8925001,JL255A,HPE Aruba Switch JL255A 2930F 48G,HPE Aruba,Networking,1199.0
8925002,JL261A,HPE Aruba Switch JL261A 2930F 48G PoE+,HPE Aruba,Networking,1799.0
8925003,R0M68A,HPE Aruba Switch R0M68A 6300F 24G,HPE Aruba,Networking,1499.0
8052652,JL479A2530-24G,HPE Aruba Switch JL479A 2530-24G,HPE Aruba,Networking,599.0
8926001,JZ454A,HPE Aruba AP JZ454A AP-515,HPE Aruba,Networking,699.0
8926002,Q9H64A,HPE Aruba AP Q9H64A AP-535,HPE Aruba,Networking,899.0
8926003,R9B28A,HPE Aruba AP R9B28A AP-635,HPE Aruba,Networking,1099.0
8020506,GS308E,Netgear Switch GS308E,Netgear,Networking,59.0
8012435,GS324T,Netgear Switch GS324T,Netgear,Networking,199.0
8087773,MS510TXUP,Netgear Switch MS510TXUP,Netgear,Networking,399.0
8068449,WAX618,Netgear AP WAX618,Netgear,Networking,199.0
8005476,WAX630E,Netgear AP WAX630E,Netgear,Networking,349.0
8051666,EX2300-24T,Juniper Switch EX2300-24T,Juniper,Networking,1099.0
8075303,EX2300-48P,Juniper Switch EX2300-48P,Juniper,Networking,1899.0
8049005,EX3400-48P,Juniper Switch EX3400-48P,Juniper,Networking,3499.0
8919001,PAN-PA-220R,Palo Alto Firewall PA-220R,Palo Alto,Networking,1599.0
8919002,PAN-PA-440,Palo Alto Firewall PA-440,Palo Alto,Networking,3999.0
8919003,PAN-PA-450,Palo Alto Firewall PA-450,Palo Alto,Networking,5999.0
8917001,02-SSC-6847,SonicWall Firewall TZ270,SonicWall,Networking,499.0
8917002,02-SSC-6848,SonicWall Firewall TZ370,SonicWall,Networking,899.0
8917003,02-SSC-6849,SonicWall Firewall TZ470,SonicWall,Networking,1199.0
8917004,02-SSC-6850,SonicWall Firewall NSa 2700,SonicWall,Networking,2499.0
8070129,T25-W,WatchGuard Firewall T25-W,WatchGuard,Networking,499.0
8069086,T45-W-CW,WatchGuard Firewall T45-W-CW,WatchGuard,Networking,999.0
8069846,QUANTUMSPARK1500,Check Point Firewall Quantum Spark 1500,Check Point,Networking,1299.0
8880002,SNSR350001,Ruckus AP R350,Ruckus,Networking,249.0
8880004,SNSR550001,Ruckus AP R550,Ruckus,Networking,449.0
8880005,SNSR650001,Ruckus AP R650,Ruckus,Networking,699.0
8074485,ICX7150-24P,Ruckus Switch ICX7150-24P,Ruckus,Networking,1299.0
8076954,EAP670,TP-Link AP EAP670,TP-Link,Networking,149.0
8076617,EAP773,TP-Link AP EAP773,TP-Link,Networking,249.0
8080115,TL-SG3452X,TP-Link Switch TL-SG3452X,TP-Link,Networking,349.0
8072789,X435-8P-4S,Extreme Networks Switch X435-8P-4S,Extreme Networks,Networking,1299.0
8054395,X465-48P,Extreme Networks Switch X465-48P,Extreme Networks,Networking,3999.0
8074316,E3000-C7C,Cradlepoint Router E3000-C7C,Cradlepoint,Networking,1199.0
8090704,R1900-5GB,Cradlepoint Router R1900-5GB,Cradlepoint,Networking,1699.0
8094929,BALANCE20X,Peplink Router Balance 20X,Peplink,Networking,599.0
8078979,MX95-HW,Meraki Firewall MX95-HW,Meraki,Networking,3999.0
8007434,CBS350-48FP-4G-NA,Cisco Switch CBS350-48FP-4G-NA,Cisco,Networking,1099.0
8052269,JZ438ACX9004,HPE Aruba Firewall JZ438A CX 9004,HPE Aruba,Networking,2999.0
8036319,CBS250-24P-4G-NA,Cisco Switch CBS250-24P-4G-NA,Cisco,Networking,349.0
8004168,CBS350-24S-4G-NA,Cisco Switch CBS350-24S-4G-NA,Cisco,Networking,599.0
8021365,FG-60F-BDL-950-36,Fortinet SD-WAN FG-60F-BDL-950-36,Fortinet,Networking,999.0
8037096,WAX214,Netgear AP WAX214,Netgear,Networking,99.0
8038070,VSZ-EVIRTUAL,Ruckus Controller vSZ-E Virtual,Ruckus,Networking,499.0
8069573,FPR1010-NGFW-K9,Cisco Firewall FPR1010-NGFW-K9,Cisco,Networking,1299.0
8059188,FPR2110-NGFW-K9,Cisco Firewall FPR2110-NGFW-K9,Cisco,Networking,4999.0
8901001,CBS110-16T-NA,Cisco Switch CBS110-16T-NA,Cisco,Networking,129.0
8901002,CBS110-24T-NA,Cisco Switch CBS110-24T-NA,Cisco,Networking,169.0
8902001,CBS250-8T-D-NA,Cisco Switch CBS250-8T-D-NA,Cisco,Networking,179.0
8902002,CBS250-16T-2G-NA,Cisco Switch CBS250-16T-2G-NA,Cisco,Networking,249.0
8902003,CBS250-24T-4G-NA,Cisco Switch CBS250-24T-4G-NA,Cisco,Networking,299.0
8902004,CBS250-48T-4G-NA,Cisco Switch CBS250-48T-4G-NA,Cisco,Networking,399.0
8902005,CBS250-24FP-4G-NA,Cisco Switch CBS250-24FP-4G-NA,Cisco,Networking,449.0
8066503,CBS350-8MGP-2X-NA,Cisco Switch CBS350-8MGP-2X-NA,Cisco,Networking,449.0
8014746,CBS350-16P-2G-NA,Cisco Switch CBS350-16P-2G-NA,Cisco,Networking,349.0
8903001,CBS350-24T-4G-NA,Cisco Switch CBS350-24T-4G-NA,Cisco,Networking,429.0
8903002,CBS350-24P-4G-NA,Cisco Switch CBS350-24P-4G-NA,Cisco,Networking,629.0
8903003,CBS350-48T-4X-NA,Cisco Switch CBS350-48T-4X-NA,Cisco,Networking,749.0
8903004,CBS350-48P-4X-NA,Cisco Switch CBS350-48P-4X-NA,Cisco,Networking,1049.0
8903005,CBS350-48FP-4X-NA,Cisco Switch CBS350-48FP-4X-NA,Cisco,Networking,1399.0
8903006,CBS350-24XS-NA,Cisco Switch CBS350-24XS-NA,Cisco,Networking,1999.0
8904001,C1000-24T-4G-L,Cisco Switch C1000-24T-4G-L,Cisco,Networking,349.0
8904002,C1000-48T-4G-L,Cisco Switch C1000-48T-4G-L,Cisco,Networking,549.0
8904003,C1000-48FP-4G-L,Cisco Switch C1000-48FP-4G-L,Cisco,Networking,999.0
8005051,C9120AXI-B,Cisco AP C9120AXI-B,Cisco,Networking,899.0
8037935,C9136I-B,Cisco AP C9136I-B,Cisco,Networking,1499.0
8031324,CW9162I-B,Cisco AP CW9162I-B,Cisco,Networking,899.0
8064515,CW9164I-B,Cisco AP CW9164I-B,Cisco,Networking,1299.0
8069489,FG-40FEQUIVFTD-1010,Cisco Firewall FG-40F equiv FTD-1010,Cisco,Networking,599.0
8037975,C1101-4P,Cisco Router C1101-4P,Cisco,Networking,699.0
8025784,C1111-8P,Cisco Router C1111-8P,Cisco,Networking,999.0
8911001,MS120-8FP-HW,Meraki Switch MS120-8FP-HW,Meraki,Networking,949.0
8911002,MS120-24-HW,Meraki Switch MS120-24-HW,Meraki,Networking,1099.0
8911003,MS125-24P-HW,Meraki Switch MS125-24P-HW,Meraki,Networking,1699.0
8911004,MS225-48FP-HW,Meraki Switch MS225-48FP-HW,Meraki,Networking,3799.0
8911005,MS250-48LP-HW,Meraki Switch MS250-48LP-HW,Meraki,Networking,2999.0
8910001,MR36-HW,Meraki AP MR36-HW,Meraki,Networking,599.0
8910002,MR44-HW,Meraki AP MR44-HW,Meraki,Networking,699.0
8910003,MR46-HW,Meraki AP MR46-HW,Meraki,Networking,799.0
8910004,MR56-HW,Meraki AP MR56-HW,Meraki,Networking,999.0
8910005,MR57-HW,Meraki AP MR57-HW,Meraki,Networking,1299.0
8912001,MX67-HW,Meraki Firewall MX67-HW,Meraki,Networking,699.0
8912002,MX75-HW,Meraki Firewall MX75-HW,Meraki,Networking,1199.0
8912003,MX85-HW,Meraki Firewall MX85-HW,Meraki,Networking,2499.0
8915001,USW-8-60W,Ubiquiti Switch USW-8-60W,Ubiquiti,Networking,109.0
8915002,USW-Lite-16-POE,Ubiquiti Switch USW-Lite-16-POE,Ubiquiti,Networking,149.0
8915003,USW-24-POE,Ubiquiti Switch USW-24-POE,Ubiquiti,Networking,299.0
8915004,USW-Pro-24-POE,Ubiquiti Switch USW-Pro-24-POE,Ubiquiti,Networking,499.0
8915005,USW-Pro-48-POE,Ubiquiti Switch USW-Pro-48-POE-US,Ubiquiti,Networking,899.0
8915006,USW-Enterprise-24-PoE,Ubiquiti Switch USW-Enterprise-24-PoE,Ubiquiti,Networking,699.0
8915007,USW-Enterprise-48-PoE,Ubiquiti Switch USW-Enterprise-48-PoE,Ubiquiti,Networking,1099.0
8034774,USW-AGGREGATION,Ubiquiti Switch USW-Aggregation,Ubiquiti,Networking,299.0
8916001,U6-Lite,Ubiquiti AP U6-Lite-US,Ubiquiti,Networking,99.0
8916002,U6-Pro,Ubiquiti AP U6-Pro-US,Ubiquiti,Networking,199.0
8916003,U6-Enterprise,Ubiquiti AP U6-Enterprise-US,Ubiquiti,Networking,299.0
8916004,U6-Mesh,Ubiquiti AP U6-Mesh-US,Ubiquiti,Networking,179.0
8916005,UDM-SE,Ubiquiti Gateway UDM-SE-US,Ubiquiti,Networking,499.0
8077317,UXG-PRO-US,Ubiquiti Gateway UXG-Pro-US,Ubiquiti,Networking,299.0
8918001,FG-40F,Fortinet Firewall FG-40F,Fortinet,Networking,349.0
8918002,FG-60F,Fortinet Firewall FG-60F,Fortinet,Networking,649.0
8918003,FG-80F,Fortinet Firewall FG-80F,Fortinet,Networking,1099.0
8918004,FG-100F,Fortinet Firewall FG-100F,Fortinet,Networking,1999.0
8918005,FG-120G,Fortinet Firewall FG-120G,Fortinet,Networking,3999.0
8918006,FG-200F,Fortinet Firewall FG-200F,Fortinet,Networking,4999.0
8069331,FAP-431G,Fortinet AP FAP-431G,Fortinet,Networking,549.0
8002605,FS-124F-POE,Fortinet Switch FS-124F-POE,Fortinet,Networking,549.0
8011466,FS-248F-POE,Fortinet Switch FS-248F-POE,Fortinet,Networking,799.0
8925001,JL255A,HPE Aruba Switch JL255A 2930F 48G,HPE Aruba,Networking,1199.0
8925002,JL261A,HPE Aruba Switch JL261A 2930F 48G PoE+,HPE Aruba,Networking,1799.0
8925003,R0M68A,HPE Aruba Switch R0M68A 6300F 24G,HPE Aruba,Networking,1499.0
8053408,JL479A2530-24G,HPE Aruba Switch JL479A 2530-24G,HPE Aruba,Networking,599.0
8926001,JZ454A,HPE Aruba AP JZ454A AP-515,HPE Aruba,Networking,699.0
8926002,Q9H64A,HPE Aruba AP Q9H64A AP-535,HPE Aruba,Networking,899.0
8926003,R9B28A,HPE Aruba AP R9B28A AP-635,HPE Aruba,Networking,1099.0
8021262,GS308E,Netgear Switch GS308E,Netgear,Networking,59.0
8013191,GS324T,Netgear Switch GS324T,Netgear,Networking,199.0
8088529,MS510TXUP,Netgear Switch MS510TXUP,Netgear,Networking,399.0
8069205,WAX618,Netgear AP WAX618,Netgear,Networking,199.0
8006232,WAX630E,Netgear AP WAX630E,Netgear,Networking,349.0
8052422,EX2300-24T,Juniper Switch EX2300-24T,Juniper,Networking,1099.0
8076059,EX2300-48P,Juniper Switch EX2300-48P,Juniper,Networking,1899.0
8049761,EX3400-48P,Juniper Switch EX3400-48P,Juniper,Networking,3499.0
8919001,PAN-PA-220R,Palo Alto Firewall PA-220R,Palo Alto,Networking,1599.0
8919002,PAN-PA-440,Palo Alto Firewall PA-440,Palo Alto,Networking,3999.0
8919003,PAN-PA-450,Palo Alto Firewall PA-450,Palo Alto,Networking,5999.0
8917001,02-SSC-6847,SonicWall Firewall TZ270,SonicWall,Networking,499.0
8917002,02-SSC-6848,SonicWall Firewall TZ370,SonicWall,Networking,899.0
8917003,02-SSC-6849,SonicWall Firewall TZ470,SonicWall,Networking,1199.0
8917004,02-SSC-6850,SonicWall Firewall NSa 2700,SonicWall,Networking,2499.0
8070885,T25-W,WatchGuard Firewall T25-W,WatchGuard,Networking,499.0
8069842,T45-W-CW,WatchGuard Firewall T45-W-CW,WatchGuard,Networking,999.0
8070602,QUANTUMSPARK1500,Check Point Firewall Quantum Spark 1500,Check Point,Networking,1299.0
8880002,SNSR350001,Ruckus AP R350,Ruckus,Networking,249.0
8880004,SNSR550001,Ruckus AP R550,Ruckus,Networking,449.0
8880005,SNSR650001,Ruckus AP R650,Ruckus,Networking,699.0
8075241,ICX7150-24P,Ruckus Switch ICX7150-24P,Ruckus,Networking,1299.0
8077710,EAP670,TP-Link AP EAP670,TP-Link,Networking,149.0
8077373,EAP773,TP-Link AP EAP773,TP-Link,Networking,249.0
